#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2016-03-12-19-00-04
ts	uid	id_orig_h	id_orig_p	id_resp_h	id_resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
1457828698.584024	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1811	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10608213333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828736.208694	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1884	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10969173333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828793.594311	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1994	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11511500000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828714.065322	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1835	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10728533333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828727.517118	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1870	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10890880000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828758.339900	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1929	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11191180000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828681.576975	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1774	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10410400000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828741.480730	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1894	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11011000000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828746.005603	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1903	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11069440000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828761.537437	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1934	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11211200000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828766.287048	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1944	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11269973333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828705.527864	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1822	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10650640000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828759.768291	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1931	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11209813333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828794.275742	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1996	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11530666666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828744.305098	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1900	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11049386666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828718.453813	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1849	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10790780000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828698.664998	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1812	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10608213333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828688.047518	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1788	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10487893333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828746.318463	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1906	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11071060000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828679.921616	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1773	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10410400000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828755.547806	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1922	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11151140000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828769.081138	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1949	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11291280000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828773.417746	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1956	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11330133333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828678.976962	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1770	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10390380000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828763.512247	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1938	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11231220000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828785.581772	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1982	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11451440000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828694.419853	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1799	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10548053333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828752.400247	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1917	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11131120000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828792.478810	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1993	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11511500000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828691.548467	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1794	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10510500000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828728.090065	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1871	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10909013333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828720.654497	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1853	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10810800000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828697.829223	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1808	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10588160000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828754.121345	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1921	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11151140000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828757.555540	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1926	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11171160000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828726.894001	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1868	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10888960000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828718.325383	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1848	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10788693333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828742.092396	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1896	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11029333333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828759.938445	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1932	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11209813333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828708.478010	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1827	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10688426666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828688.169821	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1789	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10490480000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828726.318425	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1866	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10870860000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828675.062070	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1765	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10370360000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828746.991340	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1908	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11089493333)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828786.159489	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1984	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11470506666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828690.232478	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1792	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10507946666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828708.717225	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1829	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10690680000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828733.663482	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1879	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10949120000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828696.025559	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1803	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10568106666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828697.544281	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1806	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10570560000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828736.336887	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1885	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10970960000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828726.789736	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1867	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=10888960000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828761.987171	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1935	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11229866666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828762.218757	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1937	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=11231220000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828794.208129	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1995	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=11530666666)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1457828699.594793	CBELEIzPGqxoVMFzb	10.180.226.118	52672	23.67.242.26	80	1814	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=10610600000)	-	-	Roku/DVP-7.0 (037.00E09044A)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
